Entity,Code,Year,"Hospital beds (per 1,000 people)"
Saudi Arabia,SAU,2006,2.11
Saudi Arabia,SAU,2007,2.03
Saudi Arabia,SAU,2008,1.96
Saudi Arabia,SAU,2009,1.96
Saudi Arabia,SAU,2010,1.98
Saudi Arabia,SAU,2011,1.95
Saudi Arabia,SAU,2012,1.98
Saudi Arabia,SAU,2013,2.05
Saudi Arabia,SAU,2014,2.12
Saudi Arabia,SAU,2015,2.12
Saudi Arabia,SAU,2016,2.12
Saudi Arabia,SAU,2017,2.13
Saudi Arabia,SAU,2018,2.15
Saudi Arabia,SAU,2019,2.15
Saudi Arabia,SAU,2020,2.18
Saudi Arabia,SAU,2021,2.15
Senegal,SEN,1960,1.3131472
Senegal,SEN,1970,1.2985
Senegal,SEN,1975,1.2901
Senegal,SEN,1989,0.524
Senegal,SEN,1990,0.7296
Senegal,SEN,1994,0.2475
Senegal,SEN,1996,0.45
Senegal,SEN,1998,0.4
Senegal,SEN,2007,0.1
Senegal,SEN,2008,0.3
Senegal,SEN,2015,0.69
Senegal,SEN,2016,0.73
Senegal,SEN,2019,0.73
Serbia,SRB,2005,5.9
Serbia,SRB,2006,5.27
Serbia,SRB,2007,5.09
Serbia,SRB,2008,5.08
Serbia,SRB,2009,5.1
Serbia,SRB,2010,5.13
Serbia,SRB,2011,5.15
Serbia,SRB,2012,5.16
Serbia,SRB,2013,5.21
Serbia,SRB,2014,5.22
Serbia,SRB,2015,5.27
Serbia,SRB,2016,5.27
Serbia,SRB,2017,5.27
Serbia,SRB,2018,5.3
Serbia,SRB,2019,5.34
Serbia,SRB,2020,5.35
Seychelles,SYC,1960,7.0983214
Seychelles,SYC,1970,6.4925
Seychelles,SYC,1975,4.9497
Seychelles,SYC,1985,4.822
Seychelles,SYC,1989,6.2833
Seychelles,SYC,2003,5.01
Seychelles,SYC,2004,4.91
Seychelles,SYC,2005,4.76
Seychelles,SYC,2006,4.79
Seychelles,SYC,2007,4.54
Seychelles,SYC,2008,3.8
Seychelles,SYC,2009,3.61
Seychelles,SYC,2010,3.57
Seychelles,SYC,2011,3.36
Seychelles,SYC,2012,3.22
Seychelles,SYC,2013,3.12
Seychelles,SYC,2014,3.08
Seychelles,SYC,2015,3.04
Seychelles,SYC,2016,3
Seychelles,SYC,2017,2.97
Seychelles,SYC,2018,3.24
Seychelles,SYC,2019,3.25
Seychelles,SYC,2020,3.19
Sierra Leone,SLE,1960,0.7728692
Sierra Leone,SLE,1970,0.9255
Sierra Leone,SLE,1975,0.9069
Sierra Leone,SLE,1980,1.2145
Sierra Leone,SLE,2006,0.4
Singapore,SGP,1960,4.3924665
Singapore,SGP,1970,3.6983
Singapore,SGP,1975,3.3333
Singapore,SGP,1980,3.9565
Singapore,SGP,1981,3.908
Singapore,SGP,1990,3.6078
Singapore,SGP,1991,3.5472
Singapore,SGP,1992,3.4514
Singapore,SGP,1993,3.6427
Singapore,SGP,1994,3.5652
Singapore,SGP,2001,2.9
Singapore,SGP,2003,2.8
Singapore,SGP,2005,3.2
Singapore,SGP,2006,2.47
Singapore,SGP,2007,2.37
Singapore,SGP,2008,2.3
Singapore,SGP,2009,2.24
Singapore,SGP,2010,2.15
Singapore,SGP,2011,2.1
Singapore,SGP,2012,2.15
Singapore,SGP,2013,2.15
Singapore,SGP,2014,2.2
Singapore,SGP,2015,2.35
Singapore,SGP,2016,2.44
Singapore,SGP,2017,2.42
Singapore,SGP,2018,2.5
Singapore,SGP,2019,2.6
Singapore,SGP,2020,2.63
Singapore,SGP,2021,2.65
Slovakia,SVK,1985,8.95471
Slovakia,SVK,1986,8.94222
Slovakia,SVK,1987,8.95051
Slovakia,SVK,1988,8.81316
Slovakia,SVK,1989,8.81631
Slovakia,SVK,1990,7.4482
Slovakia,SVK,1991,7.5779
Slovakia,SVK,1992,7.5609
Slovakia,SVK,1993,7.874
Slovakia,SVK,1994,7.0993
Slovakia,SVK,1996,8.3
Slovakia,SVK,1997,8.1
Slovakia,SVK,1998,8
Slovakia,SVK,1999,8
Slovakia,SVK,2000,7.87
Slovakia,SVK,2001,7.67
Slovakia,SVK,2002,7.57
Slovakia,SVK,2003,7.25
Slovakia,SVK,2004,6.91
Slovakia,SVK,2005,6.78
Slovakia,SVK,2006,6.73
Slovakia,SVK,2007,6.78
Slovakia,SVK,2008,6.59
Slovakia,SVK,2009,6.54
Slovakia,SVK,2010,6.46
Slovakia,SVK,2011,6.05
Slovakia,SVK,2012,5.91
Slovakia,SVK,2013,5.8
Slovakia,SVK,2014,5.78
Slovakia,SVK,2015,5.75
Slovakia,SVK,2016,5.78
Slovakia,SVK,2017,5.82
Slovakia,SVK,2018,5.7
Slovakia,SVK,2019,5.76
Slovakia,SVK,2020,5.68
Slovenia,SVN,1980,6.9526
Slovenia,SVN,1982,6.6795
Slovenia,SVN,1984,6.501
Slovenia,SVN,1985,6.3261
Slovenia,SVN,1986,6.2679
Slovenia,SVN,1987,6.2153
Slovenia,SVN,1988,6.138
Slovenia,SVN,1989,6.0634
Slovenia,SVN,1990,6.0408
Slovenia,SVN,1991,6.0113
Slovenia,SVN,1992,5.937
Slovenia,SVN,1993,5.8007
Slovenia,SVN,1994,5.7769
Slovenia,SVN,1995,5.75
Slovenia,SVN,1996,5.66
Slovenia,SVN,1997,5.67
Slovenia,SVN,1998,5.62
Slovenia,SVN,1999,5.55
Slovenia,SVN,2000,5.41
Slovenia,SVN,2001,5.19
Slovenia,SVN,2002,5.12
Slovenia,SVN,2003,4.97
Slovenia,SVN,2004,4.8
Slovenia,SVN,2005,4.82
Slovenia,SVN,2006,4.75
Slovenia,SVN,2007,4.65
Slovenia,SVN,2008,4.71
Slovenia,SVN,2009,4.59
Slovenia,SVN,2010,4.55
Slovenia,SVN,2011,4.6
Slovenia,SVN,2012,4.52
Slovenia,SVN,2013,4.52
Slovenia,SVN,2014,4.51
Slovenia,SVN,2015,4.48
Slovenia,SVN,2016,4.43
Slovenia,SVN,2017,4.43
Slovenia,SVN,2018,4.36
Slovenia,SVN,2019,4.38
Slovenia,SVN,2020,4.25
Solomon Islands,SLB,1960,7.3305087
Solomon Islands,SLB,1970,7.3416
Solomon Islands,SLB,1981,5.6829
Solomon Islands,SLB,1990,0.8281
Solomon Islands,SLB,1992,2.7481
Solomon Islands,SLB,2003,2.2
Solomon Islands,SLB,2005,1.4
Solomon Islands,SLB,2011,1.66
Solomon Islands,SLB,2012,1.4
Somalia,SOM,1960,1.3553191
Somalia,SOM,1970,1.3557
Somalia,SOM,1975,1.422
Somalia,SOM,1988,0.9063
Somalia,SOM,1990,0.7535
Somalia,SOM,1997,0.4
Somalia,SOM,2000,0.42
Somalia,SOM,2001,0.42
Somalia,SOM,2002,0.42
Somalia,SOM,2003,0.42
Somalia,SOM,2004,0.42
Somalia,SOM,2013,0.87
Somalia,SOM,2014,0.87
Somalia,SOM,2015,0.87
Somalia,SOM,2016,0.87
Somalia,SOM,2017,0.87
Somalia,SOM,2018,0.87
Somalia,SOM,2019,0.87
South Africa,ZAF,2002,3.02
South Africa,ZAF,2004,2.8
South Africa,ZAF,2005,2.8
South Africa,ZAF,2007,2.36
South Africa,ZAF,2008,2.35
South Africa,ZAF,2010,2.28
South Asia (WB),,1960,0.5065917
South Asia (WB),,1970,0.58081454
South Asia (WB),,1975,0.6258239
South Asia (WB),,1980,0.7225334
South Asia (WB),,1981,0.72587717
South Asia (WB),,1985,0.70343417
South Asia (WB),,1987,0.701954
South Asia (WB),,1991,0.7152018
South Asia (WB),,2000,1.9128591
South Asia (WB),,2001,1.7014298
South Asia (WB),,2002,1.6711986
South Asia (WB),,2003,0.86070347
South Asia (WB),,2005,1.5902597
South Asia (WB),,2006,1.7007226
South Asia (WB),,2007,1.5593776
South Asia (WB),,2008,1.5351745
South Asia (WB),,2009,1.5231107
South Asia (WB),,2010,1.5119932
South Asia (WB),,2011,1.4894326
South Asia (WB),,2012,1.4847857
South Asia (WB),,2013,0.5321545
South Asia (WB),,2014,1.4548814
South Asia (WB),,2015,1.4476817
South Asia (WB),,2016,1.437155
South Asia (WB),,2017,1.4370867
South Asia (WB),,2018,1.423952
South Asia (WB),,2019,1.4094893
South Asia (WB),,2020,1.5971625
South Asia (WB),,2021,1.5428747
South Korea,KOR,1980,1.7
South Korea,KOR,1985,2.4
South Korea,KOR,1989,3
South Korea,KOR,1990,3.1
South Korea,KOR,1991,3.3
South Korea,KOR,1992,3.5
South Korea,KOR,1993,3.7
South Korea,KOR,1994,4.1
South Korea,KOR,1995,4.4
South Korea,KOR,1996,4.6
South Korea,KOR,1997,4.8
South Korea,KOR,1998,5.1
South Korea,KOR,1999,5.6
South Korea,KOR,2000,4.67
South Korea,KOR,2001,4.48
South Korea,KOR,2002,4.87
South Korea,KOR,2003,5.12
South Korea,KOR,2004,5.46
South Korea,KOR,2005,5.93
South Korea,KOR,2006,6.54
South Korea,KOR,2007,7.31
South Korea,KOR,2008,7.83
South Korea,KOR,2009,8.31
South Korea,KOR,2010,8.87
South Korea,KOR,2011,9.68
South Korea,KOR,2012,10.37
South Korea,KOR,2013,10.99
South Korea,KOR,2014,11.63
South Korea,KOR,2015,11.61
South Korea,KOR,2016,11.97
South Korea,KOR,2017,12.25
South Korea,KOR,2018,12.42
South Korea,KOR,2019,12.42
South Korea,KOR,2020,12.65
South Korea,KOR,2021,12.75
Spain,ESP,1970,4.7
Spain,ESP,1979,5.5
Spain,ESP,1980,5.4
Spain,ESP,1981,5.4
Spain,ESP,1982,5.4
Spain,ESP,1983,5.2
Spain,ESP,1984,5
Spain,ESP,1985,4.9
Spain,ESP,1986,4.8
Spain,ESP,1987,4.8
Spain,ESP,1988,4.7
Spain,ESP,1989,4.7
Spain,ESP,1990,4.6
Spain,ESP,1991,4.6
Spain,ESP,1992,4.5
Spain,ESP,1993,4.4
Spain,ESP,1994,4.4
Spain,ESP,1995,4.3
Spain,ESP,1996,4.3
Spain,ESP,1997,4.2
Spain,ESP,1998,4.2
Spain,ESP,1999,4.1
Spain,ESP,2000,3.63
Spain,ESP,2001,3.57
Spain,ESP,2002,3.52
Spain,ESP,2003,3.43
Spain,ESP,2004,3.4
Spain,ESP,2005,3.34
Spain,ESP,2006,3.29
Spain,ESP,2007,3.25
Spain,ESP,2008,3.2
Spain,ESP,2009,3.16
Spain,ESP,2010,3.11
Spain,ESP,2011,3.05
Spain,ESP,2012,2.99
Spain,ESP,2013,2.96
Spain,ESP,2014,2.97
Spain,ESP,2015,2.98
Spain,ESP,2016,2.97
Spain,ESP,2017,2.97
Spain,ESP,2018,2.97
Spain,ESP,2019,2.95
Spain,ESP,2020,2.95
Spain,ESP,2021,2.94
Sri Lanka,LKA,1960,3.1388412
Sri Lanka,LKA,1970,3.0169
Sri Lanka,LKA,1975,3.3333
Sri Lanka,LKA,1980,2.944
Sri Lanka,LKA,1981,2.9376
Sri Lanka,LKA,1989,2.403
Sri Lanka,LKA,1990,2.7435
Sri Lanka,LKA,1999,2.2
Sri Lanka,LKA,2000,3.04
Sri Lanka,LKA,2001,3.13
Sri Lanka,LKA,2002,3
Sri Lanka,LKA,2003,3.19
Sri Lanka,LKA,2004,2.95
Sri Lanka,LKA,2005,3.13
Sri Lanka,LKA,2006,3.37
Sri Lanka,LKA,2007,3.42
Sri Lanka,LKA,2008,3.35
Sri Lanka,LKA,2009,3.46
Sri Lanka,LKA,2010,3.51
Sri Lanka,LKA,2011,3.54
Sri Lanka,LKA,2012,3.62
Sri Lanka,LKA,2013,3.7
Sri Lanka,LKA,2014,3.77
Sri Lanka,LKA,2015,3.78
Sri Lanka,LKA,2016,3.81
Sri Lanka,LKA,2017,3.87
Sri Lanka,LKA,2018,3.93
Sri Lanka,LKA,2019,4
Sri Lanka,LKA,2020,4.02
Sub-Saharan Africa (WB),,1960,1.4047116
Sub-Saharan Africa (WB),,1970,1.3630859
Sub-Saharan Africa (WB),,1975,1.2811053
Sub-Saharan Africa (WB),,1990,1.212742
Sudan,SDN,1960,1.006501
Sudan,SDN,1970,1.0426
Sudan,SDN,1975,0.9932
Sudan,SDN,1980,0.8907
Sudan,SDN,1981,0.8702
Sudan,SDN,1990,1.088
Sudan,SDN,2000,0.81
Sudan,SDN,2001,0.74
Sudan,SDN,2002,0.73
Sudan,SDN,2003,0.73
Sudan,SDN,2004,0.71
Sudan,SDN,2005,0.72
Sudan,SDN,2006,0.73
Sudan,SDN,2007,0.76
Sudan,SDN,2008,0.73
Sudan,SDN,2009,0.73
Sudan,SDN,2010,0.72
Sudan,SDN,2011,0.84
Sudan,SDN,2012,0.82
Sudan,SDN,2013,0.82
Sudan,SDN,2014,0.8
Sudan,SDN,2015,0.67
Sudan,SDN,2016,0.67
Sudan,SDN,2017,0.74
Sudan,SDN,2018,0.66
Sudan,SDN,2019,0.66
Sudan,SDN,2020,0.66
Suriname,SUR,1960,6.510345
Suriname,SUR,1970,5.6774
Suriname,SUR,1980,8.9268
Suriname,SUR,1990,5.7
Suriname,SUR,1995,3.1
Suriname,SUR,1996,3.74
Suriname,SUR,2000,3.9
Suriname,SUR,2001,3.6
Suriname,SUR,2004,3.1
Suriname,SUR,2006,3.3
Suriname,SUR,2007,3.1
Suriname,SUR,2009,2.6
Suriname,SUR,2010,2.99
Suriname,SUR,2011,3.05
Suriname,SUR,2012,3.02
Suriname,SUR,2013,2.99
Suriname,SUR,2014,2.96
Suriname,SUR,2015,2.93
Suriname,SUR,2016,2.83
Suriname,SUR,2017,2.86
Suriname,SUR,2018,2.88
Suriname,SUR,2019,2.72
Suriname,SUR,2020,2.89
Sweden,SWE,1960,14.2
Sweden,SWE,1970,15.3
Sweden,SWE,1980,15.1
Sweden,SWE,1985,14.6
Sweden,SWE,1990,12.4
Sweden,SWE,1991,11.9
Sweden,SWE,1992,7.6
Sweden,SWE,1993,7
Sweden,SWE,1994,6.5
Sweden,SWE,1995,4.9
Sweden,SWE,1996,4.4
Sweden,SWE,1997,5.2
Sweden,SWE,1998,3.8
Sweden,SWE,1999,3.7
Sweden,SWE,2000,3.58
Sweden,SWE,2001,3.27
Sweden,SWE,2002,3.13
Sweden,SWE,2003,3.05
Sweden,SWE,2004,3.01
Sweden,SWE,2005,2.93
Sweden,SWE,2006,2.88
Sweden,SWE,2007,2.86
Sweden,SWE,2008,2.8
Sweden,SWE,2009,2.76
Sweden,SWE,2010,2.73
Sweden,SWE,2011,2.7
Sweden,SWE,2012,2.65
Sweden,SWE,2013,2.58
Sweden,SWE,2014,2.52
Sweden,SWE,2015,2.43
Sweden,SWE,2016,2.33
Sweden,SWE,2017,2.21
Sweden,SWE,2018,2.14
Sweden,SWE,2019,2.07
Sweden,SWE,2020,2.05
Switzerland,CHE,1991,19.9
Switzerland,CHE,2000,6.29
Switzerland,CHE,2001,6.04
Switzerland,CHE,2002,5.95
Switzerland,CHE,2003,5.83
Switzerland,CHE,2004,5.68
Switzerland,CHE,2005,5.55
Switzerland,CHE,2006,5.4
Switzerland,CHE,2007,5.37
Switzerland,CHE,2008,5.22
Switzerland,CHE,2009,5.11
Switzerland,CHE,2010,5.2
Switzerland,CHE,2011,5.05
Switzerland,CHE,2012,4.98
Switzerland,CHE,2013,4.85
Switzerland,CHE,2014,4.73
Switzerland,CHE,2015,4.73
Switzerland,CHE,2016,4.69
Switzerland,CHE,2017,4.65
Switzerland,CHE,2018,4.63
Switzerland,CHE,2019,4.59
Switzerland,CHE,2020,4.48
Switzerland,CHE,2021,4.44
Syria,SYR,1960,1.0767375
Syria,SYR,1970,0.9934
Syria,SYR,1975,1
Syria,SYR,1980,1.1045
Syria,SYR,1981,1.1458
Syria,SYR,1990,1.0865
Syria,SYR,1996,1.5
Syria,SYR,1998,1.5
Syria,SYR,1999,1.4
Syria,SYR,2000,1.4
Syria,SYR,2001,1.4
Syria,SYR,2002,1.38
Syria,SYR,2003,1.49
Syria,SYR,2004,1.49
Syria,SYR,2005,1.28
Syria,SYR,2006,1.47
Syria,SYR,2007,1.47
Syria,SYR,2008,1.54
Syria,SYR,2009,1.51
Syria,SYR,2010,1.54
Syria,SYR,2011,1.55
Syria,SYR,2012,1.53
Syria,SYR,2013,1.52
Syria,SYR,2014,1.5
Syria,SYR,2015,1.47
Syria,SYR,2016,1.46
Syria,SYR,2017,1.4
Syria,SYR,2018,1.26
Syria,SYR,2019,1.26
Syria,SYR,2020,1.39
Syria,SYR,2021,1.43
Tajikistan,TJK,1985,10.6448
Tajikistan,TJK,1986,10.6449
Tajikistan,TJK,1987,10.6556
Tajikistan,TJK,1988,10.6742
Tajikistan,TJK,1989,10.6298
Tajikistan,TJK,1990,10.6618
Tajikistan,TJK,1991,10.9629
Tajikistan,TJK,1992,11.2423
Tajikistan,TJK,1993,10.6812
Tajikistan,TJK,1994,8.9413
Tajikistan,TJK,1995,8.2
Tajikistan,TJK,1996,7.47
Tajikistan,TJK,1997,7.22
Tajikistan,TJK,1998,6.91
Tajikistan,TJK,1999,6.8
Tajikistan,TJK,2000,6.45
Tajikistan,TJK,2001,6.3
Tajikistan,TJK,2002,6.18
Tajikistan,TJK,2003,6.03
Tajikistan,TJK,2004,5.96
Tajikistan,TJK,2005,5.85
Tajikistan,TJK,2006,5.72
Tajikistan,TJK,2007,5.4
Tajikistan,TJK,2008,5.28
Tajikistan,TJK,2009,5.17
Tajikistan,TJK,2010,5.01
Tajikistan,TJK,2011,4.9
Tajikistan,TJK,2012,4.79
Tajikistan,TJK,2013,4.74
Tajikistan,TJK,2014,4.65
Tajikistan,TJK,2015,4.58
Tajikistan,TJK,2016,4.56
Tajikistan,TJK,2017,4.49
Tajikistan,TJK,2018,4.43
Tajikistan,TJK,2019,4.35
Tajikistan,TJK,2020,4.36
Tajikistan,TJK,2021,4.32
Tanzania,TZA,1960,1.4904459
Tanzania,TZA,1976,1.4313
Tanzania,TZA,1978,1.4372
Tanzania,TZA,1980,1.3975
Tanzania,TZA,1982,1.3658
Tanzania,TZA,1984,1.3031
Tanzania,TZA,1988,1.0904
Tanzania,TZA,1990,1.0246
Tanzania,TZA,1992,0.8903
Tanzania,TZA,2006,1.1
Tanzania,TZA,2009,0.63
Tanzania,TZA,2010,0.74
Tanzania,TZA,2011,0.76
Tanzania,TZA,2013,1
Tanzania,TZA,2014,0.68
Tanzania,TZA,2016,0.46
Tanzania,TZA,2018,0.43
Tanzania,TZA,2019,0.61
Tanzania,TZA,2020,0.63
Thailand,THA,1960,0.7400349
Thailand,THA,1970,1.1373
Thailand,THA,1975,1.1119
Thailand,THA,1980,1.5351
Thailand,THA,1990,1.6326
Thailand,THA,1991,1.6613
Thailand,THA,1992,1.7067
Thailand,THA,1995,1.99
Thailand,THA,1999,2.2
Thailand,THA,2000,2.16
Thailand,THA,2001,2.16
Thailand,THA,2002,2.09
Thailand,THA,2003,2.08
Thailand,THA,2004,2.04
Thailand,THA,2005,2.02
Thailand,THA,2006,2.03
Thailand,THA,2007,2.08
Thailand,THA,2008,1.87
Thailand,THA,2009,1.73
Thailand,THA,2010,1.96
Thailand,THA,2011,2.1
Thailand,THA,2012,2.13
Thailand,THA,2013,2.17
Thailand,THA,2014,2.15
Thailand,THA,2015,2.14
Thailand,THA,2016,2
Thailand,THA,2017,2.13
Thailand,THA,2018,2.1
Thailand,THA,2019,2.22
Thailand,THA,2020,2.33
Thailand,THA,2021,2.34
Togo,TGO,1960,1.2650919
Togo,TGO,1970,1.5333
Togo,TGO,1975,1.4399
Togo,TGO,1990,1.5111
Togo,TGO,2002,0.94
Togo,TGO,2003,0.83
Togo,TGO,2004,0.8
Togo,TGO,2005,0.71
Togo,TGO,2006,0.86
Togo,TGO,2007,0.65
Togo,TGO,2008,0.63
Togo,TGO,2009,0.64
Togo,TGO,2010,0.59
Togo,TGO,2011,0.57
Togo,TGO,2012,0.64
Togo,TGO,2013,0.64
Togo,TGO,2014,0.63
Togo,TGO,2015,0.65
Togo,TGO,2016,0.67
Togo,TGO,2017,0.65
Togo,TGO,2018,0.65
Togo,TGO,2019,0.58
Tonga,TON,1960,2.5
Tonga,TON,1970,2.593
Tonga,TON,1980,3.4468
Tonga,TON,1981,3.5394
Tonga,TON,2001,3.2
Tonga,TON,2004,2.4
Tonga,TON,2008,2.4
Tonga,TON,2010,2.48
Trinidad and Tobago,TTO,1960,5.589561
Trinidad and Tobago,TTO,1970,4.9434
Trinidad and Tobago,TTO,1975,4.9852
Trinidad and Tobago,TTO,1986,5.0373
Trinidad and Tobago,TTO,1990,4
Trinidad and Tobago,TTO,1993,3.2426
Trinidad and Tobago,TTO,1995,3.8
Trinidad and Tobago,TTO,1996,5.11
Trinidad and Tobago,TTO,2000,3.3
Trinidad and Tobago,TTO,2001,3.4
Trinidad and Tobago,TTO,2003,3.3
Trinidad and Tobago,TTO,2005,2.6
Trinidad and Tobago,TTO,2006,2.7
Trinidad and Tobago,TTO,2007,2.7
Trinidad and Tobago,TTO,2008,2.5
Trinidad and Tobago,TTO,2009,2.6
Trinidad and Tobago,TTO,2010,2.01
Trinidad and Tobago,TTO,2012,2.55
Trinidad and Tobago,TTO,2013,2.53
Trinidad and Tobago,TTO,2014,2.79
Trinidad and Tobago,TTO,2015,2.38
Trinidad and Tobago,TTO,2016,2.41
Trinidad and Tobago,TTO,2017,2.41
Trinidad and Tobago,TTO,2018,2.38
Trinidad and Tobago,TTO,2019,1.9
Trinidad and Tobago,TTO,2020,1.92
Trinidad and Tobago,TTO,2021,1.61
Tunisia,TUN,1960,2.4676616
Tunisia,TUN,1970,2.4443
Tunisia,TUN,1975,2.5
Tunisia,TUN,1980,2.1258
Tunisia,TUN,1989,1.9657
Tunisia,TUN,1990,1.9167
Tunisia,TUN,1991,2.0123
Tunisia,TUN,1992,2.8573
Tunisia,TUN,1994,1.7615
Tunisia,TUN,1996,2
Tunisia,TUN,1997,1.7
Tunisia,TUN,2000,1.68
Tunisia,TUN,2001,1.73
Tunisia,TUN,2002,1.65
Tunisia,TUN,2003,1.65
Tunisia,TUN,2004,1.7
Tunisia,TUN,2005,1.7
Tunisia,TUN,2006,1.71
Tunisia,TUN,2007,1.7
Tunisia,TUN,2008,1.76
Tunisia,TUN,2009,1.78
Tunisia,TUN,2010,1.8
Tunisia,TUN,2011,1.78
Tunisia,TUN,2012,1.77
Tunisia,TUN,2013,1.78
Tunisia,TUN,2014,1.77
Tunisia,TUN,2015,1.77
Tunisia,TUN,2016,1.77
Tunisia,TUN,2017,1.78
Tunisia,TUN,2018,1.79
Tunisia,TUN,2019,1.79
Tunisia,TUN,2020,2.38
Tunisia,TUN,2021,2.42
Turkey,TUR,1960,1.7
Turkey,TUR,1965,1.8
Turkey,TUR,1970,2
Turkey,TUR,1975,2
Turkey,TUR,1980,2.2
Turkey,TUR,1985,2.1
Turkey,TUR,1986,2.1
Turkey,TUR,1987,2.1
Turkey,TUR,1988,2.1
Turkey,TUR,1989,2.1
Turkey,TUR,1990,2.4
Turkey,TUR,1991,2.4
Turkey,TUR,1992,2.4
Turkey,TUR,1993,2.5
Turkey,TUR,1994,2.5
Turkey,TUR,1995,2.5
Turkey,TUR,1996,2.5
Turkey,TUR,1997,2.5
Turkey,TUR,1998,2.5
Turkey,TUR,1999,2.6
Turkey,TUR,2000,2.1
Turkey,TUR,2001,2.16
Turkey,TUR,2002,2.49
Turkey,TUR,2003,2.47
Turkey,TUR,2004,2.46
Turkey,TUR,2005,2.49
Turkey,TUR,2006,2.5
Turkey,TUR,2007,2.53
Turkey,TUR,2008,2.57
Turkey,TUR,2009,2.61
Turkey,TUR,2010,2.74
Turkey,TUR,2011,2.62
Turkey,TUR,2012,2.66
Turkey,TUR,2013,2.64
Turkey,TUR,2014,2.65
Turkey,TUR,2015,2.63
Turkey,TUR,2016,2.69
Turkey,TUR,2017,2.75
Turkey,TUR,2018,2.8
Turkey,TUR,2019,2.84
Turkey,TUR,2020,2.99
Turkmenistan,TKM,1980,10.4605
Turkmenistan,TKM,1985,10.668
Turkmenistan,TKM,1986,11.1222
Turkmenistan,TKM,1987,11.105
Turkmenistan,TKM,1988,11.1293
Turkmenistan,TKM,1989,11.1934
Turkmenistan,TKM,1990,11.485
Turkmenistan,TKM,1991,11.555
Turkmenistan,TKM,1992,11.4153
Turkmenistan,TKM,1993,11.6789
Turkmenistan,TKM,1994,11.4707
Turkmenistan,TKM,1995,10.26
Turkmenistan,TKM,1996,8.01
Turkmenistan,TKM,1997,7.11
Turkmenistan,TKM,2000,5.23
Turkmenistan,TKM,2001,5.35
Turkmenistan,TKM,2002,5.27
Turkmenistan,TKM,2003,5.19
Turkmenistan,TKM,2004,5.07
Turkmenistan,TKM,2005,4.35
Turkmenistan,TKM,2006,4.29
Turkmenistan,TKM,2007,4.02
Turkmenistan,TKM,2008,3.98
Turkmenistan,TKM,2009,3.97
Turkmenistan,TKM,2010,3.92
Turkmenistan,TKM,2011,3.87
Turkmenistan,TKM,2012,3.76
Turkmenistan,TKM,2013,3.71
Turkmenistan,TKM,2014,3.78
Turkmenistan,TKM,2015,4.25
Turkmenistan,TKM,2016,4.21
Turkmenistan,TKM,2017,4.21
Turkmenistan,TKM,2018,4.19
Turkmenistan,TKM,2019,4.13
Turkmenistan,TKM,2020,4.09
Turkmenistan,TKM,2021,4.03
Tuvalu,TUV,2001,4.16
Uganda,UGA,1960,1.4807985
Uganda,UGA,1970,1.5587
Uganda,UGA,1975,1.6485
Uganda,UGA,1981,1.5125
Uganda,UGA,1988,1.3154
Uganda,UGA,1991,0.9162
Uganda,UGA,2004,0.7
Uganda,UGA,2005,1
Uganda,UGA,2006,1.1
Uganda,UGA,2009,0.4
Uganda,UGA,2010,0.5
Ukraine,UKR,1980,12.1435
Ukraine,UKR,1981,12.2533
Ukraine,UKR,1982,12.3578
Ukraine,UKR,1983,12.4448
Ukraine,UKR,1984,12.591
Ukraine,UKR,1985,12.695
Ukraine,UKR,1986,12.7876
Ukraine,UKR,1987,12.8506
Ukraine,UKR,1988,12.9304
Ukraine,UKR,1989,13.0064
Ukraine,UKR,1990,13.0131
Ukraine,UKR,1991,12.9691
Ukraine,UKR,1992,12.729
Ukraine,UKR,1993,12.4707
Ukraine,UKR,1994,12.3022
Ukraine,UKR,1995,11.89
Ukraine,UKR,1996,10.84
Ukraine,UKR,1997,9.37
Ukraine,UKR,1998,9.04
Ukraine,UKR,1999,8.95
Ukraine,UKR,2000,8.88
Ukraine,UKR,2001,8.87
Ukraine,UKR,2002,8.9
Ukraine,UKR,2003,8.82
Ukraine,UKR,2004,8.73
Ukraine,UKR,2005,8.69
Ukraine,UKR,2006,8.73
Ukraine,UKR,2007,8.73
Ukraine,UKR,2008,8.75
Ukraine,UKR,2009,9.41
Ukraine,UKR,2010,9.38
Ukraine,UKR,2011,9.05
Ukraine,UKR,2012,8.91
Ukraine,UKR,2013,8.79
Ukraine,UKR,2014,7.44
Ukraine,UKR,2015,7.4
Ukraine,UKR,2016,7.03
Ukraine,UKR,2017,6.92
Ukraine,UKR,2018,6.79
Ukraine,UKR,2019,6.67
Ukraine,UKR,2020,6.26
United Arab Emirates,ARE,1980,2.8495
United Arab Emirates,ARE,1981,2.8751
United Arab Emirates,ARE,1990,2.64
United Arab Emirates,ARE,1992,3.0605
United Arab Emirates,ARE,1996,2.64
United Arab Emirates,ARE,2000,2.11
United Arab Emirates,ARE,2001,2.13
United Arab Emirates,ARE,2002,2.12
United Arab Emirates,ARE,2003,2.15
United Arab Emirates,ARE,2004,1.95
United Arab Emirates,ARE,2005,1.43
United Arab Emirates,ARE,2006,1.88
United Arab Emirates,ARE,2007,1.42
United Arab Emirates,ARE,2008,1.26
United Arab Emirates,ARE,2009,1.15
United Arab Emirates,ARE,2010,1.04
United Arab Emirates,ARE,2011,1.06
United Arab Emirates,ARE,2012,1.11
United Arab Emirates,ARE,2013,1.12
United Arab Emirates,ARE,2014,1.2
